,ticker,name,sector,asset_class,market_value,weight,notional_value,shares,price,location,exchange,currency,fx_rate,market_currency,accrual_date,etfname,date
6516,EPI A,EPIROC CLASS A,Industrials,Equity,"44,287,918.48",0.08,"44,287,918.48","2,083,423.00",21.26,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6517,FRE,FRESENIUS SE AND CO KGAA,Health Care,Equity,"43,936,783.91",0.08,"43,936,783.91","1,347,889.00",32.60,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6518,MTX,MTU AERO ENGINES HOLDING AG,Industrials,Equity,"43,873,486.09",0.08,"43,873,486.09","171,744.00",255.46,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6519,8308,RESONA HOLDINGS INC,Financials,Equity,"43,716,122.47",0.08,"43,716,122.47","6,700,200.00",6.52,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6520,2,CLP HOLDINGS LTD,Utilities,Equity,"43,580,556.76",0.08,"43,580,556.76","5,240,000.00",8.32,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6521,JHX,JAMES HARDIE INDUSTRIES CDI PLC,Materials,Equity,"43,495,608.20",0.08,"43,495,608.20","1,390,789.00",31.27,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6522,ALFA,ALFA LAVAL,Industrials,Equity,"43,389,134.58",0.08,"43,389,134.58","923,193.00",47.00,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6523,BXB,BRAMBLES LTD,Industrials,Equity,"43,388,361.95",0.08,"43,388,361.95","4,443,545.00",9.76,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6524,CARL B,CARLSBERG AS CL B,Consumer Staples,Equity,"43,273,751.60",0.08,"43,273,751.60","311,180.00",139.06,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.88,DKK,-,EFA,20240612
6525,SGE,SAGE GROUP PLC,Information Technology,Equity,"43,135,294.43",0.08,"43,135,294.43","3,205,454.00",13.46,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6526,8113,UNICHARM CORP,Consumer Staples,Equity,"42,612,828.40",0.08,"42,612,828.40","1,287,600.00",33.09,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6527,1928,SEKISUI HOUSE LTD,Consumer Discretionary,Equity,"42,484,143.91",0.08,"42,484,143.91","1,903,600.00",22.32,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6528,16,SUN HUNG KAI PROPERTIES LTD,Real Estate,Equity,"42,385,689.04",0.08,"42,385,689.04","4,623,000.00",9.17,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6529,BESI,BE SEMICONDUCTOR INDUSTRIES NV,Information Technology,Equity,"42,371,752.12",0.08,"42,371,752.12","245,978.00",172.26,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6530,7270,SUBARU CORP,Consumer Discretionary,Equity,"41,675,910.01",0.08,"41,675,910.01","1,910,800.00",21.81,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6531,9735,SECOM LTD,Industrials,Equity,"41,530,151.80",0.08,"41,530,151.80","670,000.00",61.99,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6532,LISN,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Consumer Staples,Equity,"41,513,076.66",0.08,"41,513,076.66",345.00,"120,327.76",Switzerland,SIX Swiss Exchange,USD,0.89,CHF,-,EFA,20240612
6533,BNZL,BUNZL,Industrials,Equity,"41,383,054.37",0.08,"41,383,054.37","1,078,599.00",38.37,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6534,7309,SHIMANO INC,Consumer Discretionary,Equity,"41,271,783.43",0.08,"41,271,783.43","241,500.00",170.90,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6535,KYGA,KERRY GROUP PLC,Consumer Staples,Equity,"41,236,467.63",0.08,"41,236,467.63","498,227.00",82.77,Ireland,Irish Stock Exchange - All Market,USD,0.92,EUR,-,EFA,20240612
6536,4911,SHISEIDO LTD,Consumer Staples,Equity,"41,141,105.94",0.08,"41,141,105.94","1,276,300.00",32.23,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6537,1,CK HUTCHISON HOLDINGS LTD,Industrials,Equity,"41,078,783.26",0.08,"41,078,783.26","8,554,684.00",4.80,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6538,EDP,EDP ENERGIAS DE PORTUGAL SA,Utilities,Equity,"40,610,823.22",0.07,"40,610,823.22","10,012,826.00",4.06,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.92,EUR,-,EFA,20240612
6539,6201,TOYOTA INDUSTRIES CORP,Industrials,Equity,"40,334,394.56",0.07,"40,334,394.56","467,900.00",86.20,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6540,9503,KANSAI ELECTRIC POWER INC,Utilities,Equity,"40,288,334.03",0.07,"40,288,334.03","2,246,500.00",17.93,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6541,8015,TOYOTA TSUSHO CORP,Industrials,Equity,"40,116,780.38",0.07,"40,116,780.38","677,800.00",59.19,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6542,XRO,XERO LTD,Information Technology,Equity,"39,799,051.72",0.07,"39,799,051.72","461,745.00",86.19,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6543,LUMI,BANK LEUMI LE ISRAEL,Financials,Equity,"39,764,170.48",0.07,"39,764,170.48","4,859,150.00",8.18,Israel,Tel Aviv Stock Exchange,USD,3.69,ILS,-,EFA,20240612
6544,5802,SUMITOMO ELECTRIC INDUSTRIES LTD,Consumer Discretionary,Equity,"39,572,001.67",0.07,"39,572,001.67","2,280,000.00",17.36,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6545,NN,NN GROUP NV,Financials,Equity,"38,823,769.57",0.07,"38,823,769.57","854,393.00",45.44,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6546,BAER,JULIUS BAER GRUPPE AG,Financials,Equity,"38,553,773.08",0.07,"38,553,773.08","655,738.00",58.79,Switzerland,SIX Swiss Exchange,USD,0.89,CHF,-,EFA,20240612
6547,EQT,EQT,Financials,Equity,"38,106,243.82",0.07,"38,106,243.82","1,191,815.00",31.97,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6548,SK3,SMURFIT KAPPA GROUP PLC,Materials,Equity,"37,964,884.35",0.07,"37,964,884.35","833,105.00",45.57,Ireland,Irish Stock Exchange - All Market,USD,0.92,EUR,-,EFA,20240612
6549,8697,JAPAN EXCHANGE GROUP INC,Financials,Equity,"37,674,460.03",0.07,"37,674,460.03","1,582,500.00",23.81,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6550,EDEN,EDENRED,Financials,Equity,"37,648,019.73",0.07,"37,648,019.73","796,389.00",47.27,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6551,TRN,TERNA RETE ELETTRICA NAZIONALE,Utilities,Equity,"37,303,737.07",0.07,"37,303,737.07","4,489,458.00",8.31,Italy,Borsa Italiana,USD,0.92,EUR,-,EFA,20240612
6552,7832,BANDAI NAMCO HOLDINGS INC,Consumer Discretionary,Equity,"37,111,523.48",0.07,"37,111,523.48","1,912,600.00",19.40,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6553,6988,NITTO DENKO CORP,Materials,Equity,"36,786,944.38",0.07,"36,786,944.38","457,400.00",80.43,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6554,ORG,ORIGIN ENERGY LTD,Utilities,Equity,"36,751,669.88",0.07,"36,751,669.88","5,496,968.00",6.69,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6555,LISP,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Consumer Staples,Equity,"36,697,452.01",0.07,"36,697,452.01","3,096.00","11,853.18",Switzerland,SIX Swiss Exchange,USD,0.89,CHF,-,EFA,20240612
6556,MT,ARCELORMITTAL SA,Materials,Equity,"36,560,701.72",0.07,"36,560,701.72","1,496,637.00",24.43,France,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6557,HLMA,HALMA PLC,Information Technology,Equity,"36,553,543.14",0.07,"36,553,543.14","1,211,378.00",30.18,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6558,2388,BOC HONG KONG HOLDINGS LTD,Financials,Equity,"36,385,900.33",0.07,"36,385,900.33","11,693,500.00",3.11,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6559,SN.,SMITH AND NEPHEW PLC,Health Care,Equity,"36,378,196.10",0.07,"36,378,196.10","2,789,840.00",13.04,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6560,POLI,BANK HAPOALIM BM,Financials,Equity,"35,988,219.74",0.07,"35,988,219.74","4,003,608.00",8.99,Israel,Tel Aviv Stock Exchange,USD,3.69,ILS,-,EFA,20240612
6561,AKZA,AKZO NOBEL NV,Materials,Equity,"35,972,595.13",0.07,"35,972,595.13","544,355.00",66.08,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6562,BIRG,BANK OF IRELAND GROUP PLC,Financials,Equity,"35,900,810.19",0.07,"35,900,810.19","3,338,976.00",10.75,Ireland,Irish Stock Exchange - All Market,USD,0.92,EUR,-,EFA,20240612
6563,NICE,NICE LTD,Information Technology,Equity,"35,783,197.12",0.07,"35,783,197.12","199,582.00",179.29,Israel,Tel Aviv Stock Exchange,USD,3.69,ILS,-,EFA,20240612
6564,BT/A,BT GROUP PLC,Communication,Equity,"35,321,859.46",0.06,"35,321,859.46","21,258,242.00",1.66,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6565,ORSTED,OERSTED,Utilities,Equity,"35,279,281.76",0.06,"35,279,281.76","597,783.00",59.02,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.88,DKK,-,EFA,20240612
6566,S32,SOUTH32 LTD,Materials,Equity,"35,206,137.23",0.06,"35,206,137.23","14,452,022.00",2.44,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6567,2503,KIRIN HOLDINGS LTD,Consumer Staples,Equity,"34,758,221.06",0.06,"34,758,221.06","2,478,900.00",14.02,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6568,ABF,ASSOCIATED BRITISH FOODS PLC,Consumer Staples,Equity,"34,727,328.66",0.06,"34,727,328.66","1,079,216.00",32.18,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6569,HEIO,HEINEKEN HOLDING NV,Consumer Staples,Equity,"34,633,719.67",0.06,"34,633,719.67","413,573.00",83.74,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6570,EXO,EXOR NV,Financials,Equity,"34,626,068.71",0.06,"34,626,068.71","317,304.00",109.13,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6571,FPH,FISHER AND PAYKEL HEALTHCARE CORPO,Health Care,Equity,"34,583,202.40",0.06,"34,583,202.40","1,863,371.00",18.56,New Zealand,New Zealand Exchange Ltd,USD,1.61,NZD,-,EFA,20240612
6572,WTC,WISETECH GLOBAL LTD,Information Technology,Equity,"34,509,951.33",0.06,"34,509,951.33","531,983.00",64.87,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6573,SCG,SCENTRE GROUP,Real Estate,Equity,"34,390,810.72",0.06,"34,390,810.72","16,576,481.00",2.07,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6574,SAB,BANCO DE SABADELL SA,Financials,Equity,"34,364,545.22",0.06,"34,364,545.22","17,358,735.00",1.98,Spain,Bolsa De Madrid,USD,0.92,EUR,-,EFA,20240612
6575,9104,MITSUI OSK LINES LTD,Industrials,Equity,"34,261,292.08",0.06,"34,261,292.08","1,098,300.00",31.19,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6576,MRO,MELROSE INDUSTRIES PLC,Industrials,Equity,"34,252,503.18",0.06,"34,252,503.18","4,218,116.00",8.12,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6577,WRT1V,WARTSILA,Industrials,Equity,"34,216,986.15",0.06,"34,216,986.15","1,604,867.00",21.32,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.92,EUR,-,EFA,20240612
6578,SCHP,SCHINDLER HOLDING PAR AG,Industrials,Equity,"34,078,172.86",0.06,"34,078,172.86","128,973.00",264.23,Switzerland,SIX Swiss Exchange,USD,0.89,CHF,-,EFA,20240612
6579,27,GALAXY ENTERTAINMENT GROUP LTD,Consumer Discretionary,Equity,"34,043,818.99",0.06,"34,043,818.99","6,978,000.00",4.88,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6580,4523,EISAI LTD,Health Care,Equity,"33,985,088.74",0.06,"33,985,088.74","804,300.00",42.25,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6581,1COV,COVESTRO AG,Materials,Equity,"33,965,032.15",0.06,"33,965,032.15","600,065.00",56.60,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6582,CYBR,CYBER ARK SOFTWARE LTD,Information Technology,Equity,"33,856,457.70",0.06,"33,856,457.70","135,010.00",250.77,Israel,NASDAQ,USD,1.00,USD,-,EFA,20240612
6583,RNO,RENAULT SA,Consumer Discretionary,Equity,"33,784,813.04",0.06,"33,784,813.04","613,337.00",55.08,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6584,WPP,WPP PLC,Communication,Equity,"33,761,250.53",0.06,"33,761,250.53","3,441,464.00",9.81,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6585,NST,NORTHERN STAR RESOURCES LTD,Materials,Equity,"33,702,689.81",0.06,"33,702,689.81","3,667,800.00",9.19,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6586,823,LINK REAL ESTATE INVESTMENT TRUST,Real Estate,Equity,"33,646,350.58",0.06,"33,646,350.58","8,147,529.00",4.13,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6587,8601,DAIWA SECURITIES GROUP INC,Financials,Equity,"33,591,365.26",0.06,"33,591,365.26","4,256,500.00",7.89,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6588,IAG,INSURANCE AUSTRALIA GROUP LTD,Financials,Equity,"33,368,303.32",0.06,"33,368,303.32","7,588,927.00",4.40,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6589,ANTO,ANTOFAGASTA PLC,Materials,Equity,"33,234,189.30",0.06,"33,234,189.30","1,248,544.00",26.62,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6590,HM B,HENNES & MAURITZ,Consumer Discretionary,Equity,"33,108,803.00",0.06,"33,108,803.00","1,831,893.00",18.07,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6591,11,HANG SENG BANK LTD,Financials,Equity,"32,677,926.60",0.06,"32,677,926.60","2,407,500.00",13.57,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6592,4307,NOMURA RESEARCH INSTITUTE LTD,Information Technology,Equity,"32,568,240.31",0.06,"32,568,240.31","1,217,071.00",26.76,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6593,ITRK,INTERTEK GROUP PLC,Industrials,Equity,"32,150,152.40",0.06,"32,150,152.40","514,975.00",62.43,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6594,4507,SHIONOGI LTD,Health Care,Equity,"31,793,079.37",0.06,"31,793,079.37","812,400.00",39.13,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6595,CPU,COMPUTERSHARE LTD,Industrials,Equity,"31,584,860.08",0.06,"31,584,860.08","1,770,233.00",17.84,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6596,BVI,BUREAU VERITAS SA,Industrials,Equity,"31,287,892.38",0.06,"31,287,892.38","1,013,472.00",30.87,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6597,URW,UNIBAIL RODAMCO WE STAPLED UNITS,Real Estate,Equity,"31,277,083.04",0.06,"31,277,083.04","377,105.00",82.94,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6598,QIA,QIAGEN NV,Health Care,Equity,"31,251,976.53",0.06,"31,251,976.53","706,308.00",44.25,Germany,Deutsche Boerse Xetra,USD,0.92,EUR,-,EFA,20240612
6599,BNR,BRENNTAG,Industrials,Equity,"31,213,081.06",0.06,"31,213,081.06","431,401.00",72.35,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6600,GALP,GALP ENERGIA SGPS SA,Energy,Equity,"31,172,939.36",0.06,"31,172,939.36","1,517,689.00",20.54,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.92,EUR,-,EFA,20240612
6601,FBK,FINECOBANK BANCA FINECO,Financials,Equity,"30,886,849.90",0.06,"30,886,849.90","1,949,586.00",15.84,Italy,Borsa Italiana,USD,0.92,EUR,-,EFA,20240612
6602,RO,ROCHE HOLDING AG,Health Care,Equity,"30,473,693.57",0.06,"30,473,693.57","101,076.00",301.49,Switzerland,SIX Swiss Exchange,USD,0.89,CHF,-,EFA,20240612
6603,7936,ASICS CORP,Consumer Discretionary,Equity,"30,434,898.42",0.06,"30,434,898.42","515,000.00",59.10,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6604,AUTO,AUTO TRADER GROUP PLC,Communication,Equity,"30,413,927.74",0.06,"30,413,927.74","2,863,387.00",10.62,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6605,TLS,TELSTRA GROUP LTD,Communication,Equity,"30,398,279.45",0.06,"30,398,279.45","12,903,810.00",2.36,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6606,SRG,SNAM,Utilities,Equity,"30,221,810.71",0.06,"30,221,810.71","6,434,324.00",4.70,Italy,Borsa Italiana,USD,0.92,EUR,-,EFA,20240612
6607,6506,YASKAWA ELECTRIC CORP,Industrials,Equity,"29,614,439.49",0.05,"29,614,439.49","765,900.00",38.67,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6608,CA,CARREFOUR SA,Consumer Staples,Equity,"29,558,596.47",0.05,"29,558,596.47","1,838,059.00",16.08,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6609,ACS,ACS ACTIVIDADES DE CONSTRUCCION Y,Industrials,Equity,"29,534,245.92",0.05,"29,534,245.92","677,283.00",43.61,Spain,Bolsa De Madrid,USD,0.92,EUR,-,EFA,20240612
6610,BOL,BOLIDEN,Materials,Equity,"29,458,848.33",0.05,"29,458,848.33","866,387.00",34.00,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6611,CNA,CENTRICA PLC,Utilities,Equity,"29,420,355.39",0.05,"29,420,355.39","17,344,555.00",1.70,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6612,AGN,AEGON LTD,Financials,Equity,"29,390,643.48",0.05,"29,390,643.48","4,575,210.00",6.42,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6613,7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Consumer Discretionary,Equity,"29,331,004.20",0.05,"29,331,004.20","1,201,900.00",24.40,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6614,9613,NTT DATA GROUP CORP,Information Technology,Equity,"29,326,079.59",0.05,"29,326,079.59","1,991,655.00",14.72,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6615,WIX,WIX.COM LTD,Information Technology,Equity,"29,312,787.98",0.05,"29,312,787.98","173,726.00",168.73,Israel,NASDAQ,USD,1.00,USD,-,EFA,20240612
6616,A5G,AIB GROUP PLC,Financials,Equity,"28,939,930.65",0.05,"28,939,930.65","5,431,371.00",5.33,Ireland,Irish Stock Exchange - All Market,USD,0.92,EUR,-,EFA,20240612
6617,SCA B,SVENSKA CELLULOSA B,Materials,Equity,"28,804,218.03",0.05,"28,804,218.03","1,916,997.00",15.03,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6618,TREL B,TRELLEBORG B,Industrials,Equity,"28,552,554.81",0.05,"28,552,554.81","686,965.00",41.56,Sweden,Nasdaq Omx Nordic,USD,10.30,SEK,-,EFA,20240612
6619,P911,DR ING HC F PORSCHE PRF AG,Consumer Discretionary,Equity,"28,520,567.48",0.05,"28,520,567.48","363,354.00",78.49,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6620,UU.,UNITED UTILITIES GROUP PLC,Utilities,Equity,"28,207,869.60",0.05,"28,207,869.60","2,154,771.00",13.09,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6621,4684,OBIC LTD,Information Technology,Equity,"28,199,878.04",0.05,"28,199,878.04","220,000.00",128.18,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6622,FME,FRESENIUS MEDICAL CARE AG,Health Care,Equity,"28,195,397.03",0.05,"28,195,397.03","649,002.00",43.44,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6623,IMCD,IMCD NV,Industrials,Equity,"27,944,572.67",0.05,"27,944,572.67","180,086.00",155.17,Netherlands,Euronext Amsterdam,USD,0.92,EUR,-,EFA,20240612
6624,8830,SUMITOMO REALTY & DEVELOPMENT LTD,Real Estate,Equity,"27,806,594.56",0.05,"27,806,594.56","901,400.00",30.85,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6625,BAMI,BANCO BPM,Financials,Equity,"27,682,578.81",0.05,"27,682,578.81","4,109,465.00",6.74,Italy,Borsa Italiana,USD,0.92,EUR,-,EFA,20240612
6626,9531,TOKYO GAS LTD,Utilities,Equity,"27,678,699.57",0.05,"27,678,699.57","1,207,900.00",22.91,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6627,9501,TOKYO ELECTRIC POWER HOLDINGS INC,Utilities,Equity,"27,660,343.40",0.05,"27,660,343.40","4,817,600.00",5.74,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6628,9843,NITORI HOLDINGS LTD,Consumer Discretionary,Equity,"27,503,835.17",0.05,"27,503,835.17","252,800.00",108.80,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6629,ENX,EURONEXT NV,Financials,Equity,"27,447,417.59",0.05,"27,447,417.59","270,765.00",101.37,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6630,7272,YAMAHA MOTOR LTD,Consumer Discretionary,Equity,"27,379,595.94",0.05,"27,379,595.94","2,822,100.00",9.70,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6631,9532,OSAKA GAS LTD,Utilities,Equity,"27,330,950.29",0.05,"27,330,950.29","1,181,800.00",23.13,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6632,8795,T&D HOLDINGS INC,Financials,Equity,"27,322,313.94",0.05,"27,322,313.94","1,554,100.00",17.58,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6633,9021,WEST JAPAN RAILWAY,Industrials,Equity,"27,165,364.74",0.05,"27,165,364.74","1,401,400.00",19.38,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6634,NHY,NORSK HYDRO,Materials,Equity,"27,145,972.02",0.05,"27,145,972.02","4,233,526.00",6.41,Norway,Oslo Bors Asa,USD,10.50,NOK,-,EFA,20240612
6635,CAR,CAR GROUP LTD,Communication,Equity,"27,117,444.72",0.05,"27,117,444.72","1,133,086.00",23.93,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6636,ADM,ADMIRAL GROUP PLC,Financials,Equity,"27,111,601.81",0.05,"27,111,601.81","819,648.00",33.08,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6637,MNDY,MONDAYCOM LTD,Information Technology,Equity,"27,109,874.00",0.05,"27,109,874.00","117,080.00",231.55,Israel,NASDAQ,USD,1.00,USD,-,EFA,20240612
6638,5411,JFE HOLDINGS INC,Materials,Equity,"26,833,472.67",0.05,"26,833,472.67","1,813,675.00",14.80,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6639,NESTE,NESTE,Energy,Equity,"26,791,435.96",0.05,"26,791,435.96","1,338,659.00",20.01,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.92,EUR,-,EFA,20240612
6640,MB,MEDIOBANCA BANCA DI CREDITO FINANZ,Financials,Equity,"26,757,273.22",0.05,"26,757,273.22","1,720,737.00",15.55,Italy,Borsa Italiana,USD,0.92,EUR,-,EFA,20240612
6641,HEN,HENKEL AG,Consumer Staples,Equity,"26,673,457.36",0.05,"26,673,457.36","328,517.00",81.19,Germany,Xetra,USD,0.92,EUR,-,EFA,20240612
6642,9502,CHUBU ELECTRIC POWER INC,Utilities,Equity,"26,608,817.36",0.05,"26,608,817.36","2,055,800.00",12.94,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6643,7201,NISSAN MOTOR LTD,Consumer Discretionary,Equity,"26,572,852.79",0.05,"26,572,852.79","7,592,000.00",3.50,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6644,6869,SYSMEX CORP,Health Care,Equity,"26,562,489.17",0.05,"26,562,489.17","1,588,600.00",16.72,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
6645,SVT,SEVERN TRENT PLC,Utilities,Equity,"26,277,687.27",0.05,"26,277,687.27","845,998.00",31.06,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6646,3,HONG KONG AND CHINA GAS LTD,Utilities,Equity,"26,230,873.09",0.05,"26,230,873.09","35,379,513.00",0.74,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.81,HKD,-,EFA,20240612
6647,MNDI,MONDI PLC,Materials,Equity,"26,221,106.80",0.05,"26,221,106.80","1,389,631.00",18.87,United Kingdom,London Stock Exchange,USD,0.78,GBP,-,EFA,20240612
6648,AC,ACCOR SA,Consumer Discretionary,Equity,"26,212,351.58",0.05,"26,212,351.58","616,282.00",42.53,France,Nyse Euronext - Euronext Paris,USD,0.92,EUR,-,EFA,20240612
6649,MOWI,MOWI,Consumer Staples,Equity,"26,187,796.17",0.05,"26,187,796.17","1,485,005.00",17.63,Norway,Oslo Bors Asa,USD,10.50,NOK,-,EFA,20240612
6650,ASX,ASX LTD,Financials,Equity,"26,167,214.56",0.05,"26,167,214.56","618,660.00",42.30,Australia,Asx - All Markets,USD,1.49,AUD,-,EFA,20240612
6651,2801,KIKKOMAN CORP,Consumer Staples,Equity,"26,091,450.30",0.05,"26,091,450.30","2,205,000.00",11.83,Japan,Tokyo Stock Exchange,USD,155.80,JPY,-,EFA,20240612
